tweet_id,favorites,retweets,date_time
750429297815552001,13650,4533,2016-07-05 20:41:01+00:00
750383411068534784,4721,1202,2016-07-05 17:38:41+00:00
750381685133418496,717,29,2016-07-05 17:31:49+00:00
750147208377409536,3226,1016,2016-07-05 02:00:06+00:00
750132105863102464,3771,1354,2016-07-05 01:00:05+00:00
750117059602808832,4490,1372,2016-07-05 00:00:18+00:00
750101899009982464,3153,890,2016-07-04 23:00:03+00:00
750086836815486976,2247,569,2016-07-04 22:00:12+00:00
750071704093859840,8160,3535,2016-07-04 21:00:04+00:00
750056684286914561,3262,949,2016-07-04 20:00:23+00:00
750041628174217216,3294,653,2016-07-04 19:00:33+00:00
750026558547456000,2808,830,2016-07-04 18:00:41+00:00
750011400160841729,3355,955,2016-07-04 17:00:26+00:00
749996283729883136,3165,854,2016-07-04 16:00:22+00:00
749981277374128128,5298,2595,2016-07-04 15:00:45+00:00
749774190421639168,4830,1385,2016-07-04 01:17:51+00:00
749417653287129088,6325,1754,2016-07-03 01:41:06+00:00
749403093750648834,2718,571,2016-07-03 00:43:15+00:00
749395845976588288,8902,3649,2016-07-03 00:14:27+00:00
749317047558017024,5677,2339,2016-07-02 19:01:20+00:00
749075273010798592,5964,2181,2016-07-02 03:00:36+00:00
749064354620928000,4959,1599,2016-07-02 02:17:13+00:00
749036806121881602,3215,828,2016-07-02 00:27:45+00:00
748977405889503236,11118,3586,2016-07-01 20:31:43+00:00
748932637671223296,6036,2389,2016-07-01 17:33:49+00:00
748705597323898880,2865,1001,2016-07-01 02:31:39+00:00
748699167502000129,4902,1679,2016-07-01 02:06:06+00:00
748692773788876800,4389,1398,2016-07-01 01:40:41+00:00
748575535303884801,6273,2089,2016-06-30 17:54:50+00:00
748568946752774144,2261,704,2016-06-30 17:28:39+00:00
748346686624440324,5398,1300,2016-06-30 02:45:28+00:00
748337862848962560,7940,4336,2016-06-30 02:10:24+00:00
748324050481647620,3820,800,2016-06-30 01:15:31+00:00
748307329658011649,3790,745,2016-06-30 00:09:04+00:00
748220828303695873,14639,8210,2016-06-29 18:25:21+00:00
747963614829678593,5973,2252,2016-06-29 01:23:16+00:00
747933425676525569,6845,2683,2016-06-28 23:23:19+00:00
747885874273214464,3047,1036,2016-06-28 20:14:22+00:00
747844099428986880,2905,786,2016-06-28 17:28:22+00:00
747816857231626240,5003,1221,2016-06-28 15:40:07+00:00
747651430853525504,1428,161,2016-06-28 04:42:46+00:00
747648653817413632,13340,6146,2016-06-28 04:31:44+00:00
747600769478692864,2399,579,2016-06-28 01:21:27+00:00
747594051852075008,3807,1109,2016-06-28 00:54:46+00:00
747512671126323200,5720,1670,2016-06-27 19:31:23+00:00
747461612269887489,3997,1081,2016-06-27 16:08:30+00:00
747439450712596480,5612,2027,2016-06-27 14:40:26+00:00
747242308580548608,0,3025,2016-06-27 01:37:04+00:00
747219827526344708,5475,1658,2016-06-27 00:07:44+00:00
747204161125646336,3497,964,2016-06-26 23:05:29+00:00
747103485104099331,9908,4197,2016-06-26 16:25:26+00:00
746906459439529985,2990,310,2016-06-26 03:22:31+00:00
746872823977771008,6198,2260,2016-06-26 01:08:52+00:00
746818907684614144,5473,1814,2016-06-25 21:34:37+00:00
746790600704425984,5032,1674,2016-06-25 19:42:08+00:00
746757706116112384,9898,4118,2016-06-25 17:31:25+00:00
746726898085036033,6234,1882,2016-06-25 15:29:00+00:00
746542875601690625,5205,1967,2016-06-25 03:17:46+00:00
746521445350707200,0,1029,2016-06-25 01:52:36+00:00
746507379341139972,4793,1139,2016-06-25 00:56:43+00:00
746369468511756288,6374,1721,2016-06-24 15:48:42+00:00
746131877086527488,7137,2318,2016-06-24 00:04:36+00:00
746056683365994496,3661,854,2016-06-23 19:05:49+00:00
745789745784041472,4157,1121,2016-06-23 01:25:06+00:00
745712589599014916,7216,2437,2016-06-22 20:18:30+00:00
745433870967832576,7319,2665,2016-06-22 01:50:58+00:00
745422732645535745,8863,2549,2016-06-22 01:06:43+00:00
745314880350101504,7404,2915,2016-06-21 17:58:09+00:00
745074613265149952,8086,3700,2016-06-21 02:03:25+00:00
745057283344719872,7472,2393,2016-06-21 00:54:33+00:00
744995568523612160,3059,651,2016-06-20 20:49:19+00:00
744971049620602880,8141,2832,2016-06-20 19:11:53+00:00
744709971296780288,5784,1635,2016-06-20 01:54:27+00:00
744334592493166593,6990,2237,2016-06-19 01:02:50+00:00
744234799360020481,161718,82136,2016-06-18 18:26:18+00:00
744223424764059648,1733,387,2016-06-18 17:41:06+00:00
743980027717509120,4298,1143,2016-06-18 01:33:55+00:00
743895849529389061,3755,1004,2016-06-17 19:59:26+00:00
743835915802583040,0,2190,2016-06-17 16:01:16+00:00
743609206067040256,4628,1449,2016-06-17 01:00:24+00:00
743595368194129920,19030,6883,2016-06-17 00:05:25+00:00
743545585370791937,3639,982,2016-06-16 20:47:36+00:00
743510151680958465,8166,3880,2016-06-16 18:26:48+00:00
743253157753532416,4357,1276,2016-06-16 01:25:36+00:00
743222593470234624,6395,1989,2016-06-15 23:24:09+00:00
743210557239623680,3968,1430,2016-06-15 22:36:19+00:00
742534281772302336,7274,3720,2016-06-14 01:49:03+00:00
742528092657332225,4565,2084,2016-06-14 01:24:27+00:00
742465774154047488,7487,4081,2016-06-13 21:16:49+00:00
742423170473463808,10124,3963,2016-06-13 18:27:32+00:00
742385895052087300,7026,2081,2016-06-13 15:59:24+00:00
742161199639494656,4483,1446,2016-06-13 01:06:33+00:00
742150209887731712,5302,1634,2016-06-13 00:22:53+00:00
741793263812808706,4689,1576,2016-06-12 00:44:30+00:00
741743634094141440,8437,2899,2016-06-11 21:27:17+00:00
741438259667034112,3778,870,2016-06-11 01:13:51+00:00
741303864243200000,9056,3382,2016-06-10 16:19:48+00:00
741099773336379392,10331,5817,2016-06-10 02:48:49+00:00
741067306818797568,9762,3240,2016-06-10 00:39:48+00:00
740995100998766593,6576,2899,2016-06-09 19:52:53+00:00
740711788199743490,3514,978,2016-06-09 01:07:06+00:00
740699697422163968,2920,818,2016-06-09 00:19:04+00:00
740676976021798912,18727,7116,2016-06-08 22:48:46+00:00
740373189193256964,35917,13925,2016-06-08 02:41:38+00:00
740365076218183684,2548,451,2016-06-08 02:09:24+00:00
740359016048689152,3397,892,2016-06-08 01:45:19+00:00
740214038584557568,6890,2061,2016-06-07 16:09:13+00:00
739979191639244800,20580,6201,2016-06-07 00:36:02+00:00
739932936087216128,4175,1126,2016-06-06 21:32:13+00:00
739844404073074688,3910,895,2016-06-06 15:40:26+00:00
739623569819336705,3907,1424,2016-06-06 01:02:55+00:00
739606147276148736,5529,1734,2016-06-05 23:53:41+00:00
739544079319588864,40846,22397,2016-06-05 19:47:03+00:00
739485634323156992,7381,3061,2016-06-05 15:54:48+00:00
739238157791694849,119486,60780,2016-06-04 23:31:25+00:00
738891149612572673,112,6,2016-06-04 00:32:32+00:00
738885046782832640,3881,1197,2016-06-04 00:08:17+00:00
738883359779196928,3416,842,2016-06-04 00:01:35+00:00
738537504001953792,5245,1629,2016-06-03 01:07:16+00:00
738402415918125056,3341,878,2016-06-02 16:10:29+00:00
738184450748633089,4443,1258,2016-06-02 01:44:22+00:00
738166403467907072,9047,3559,2016-06-02 00:32:39+00:00
738156290900254721,2590,685,2016-06-01 23:52:28+00:00
737826014890496000,5425,1839,2016-06-01 02:00:04+00:00
737800304142471168,10288,3619,2016-06-01 00:17:54+00:00
737678689543020544,5181,1388,2016-05-31 16:14:39+00:00
737445876994609152,10577,4665,2016-05-31 00:49:32+00:00
737322739594330112,3706,848,2016-05-30 16:40:14+00:00
737310737551491075,15122,7767,2016-05-30 15:52:33+00:00
736392552031657984,18261,7752,2016-05-28 03:04:00+00:00
736365877722001409,4101,1306,2016-05-28 01:18:00+00:00
736225175608430592,8355,2896,2016-05-27 15:58:54+00:00
736010884653420544,8113,3114,2016-05-27 01:47:23+00:00
735991953473572864,3705,1203,2016-05-27 00:32:10+00:00
735648611367784448,4128,1149,2016-05-26 01:47:51+00:00
735635087207878657,6352,2453,2016-05-26 00:54:06+00:00
735274964362878976,13382,5298,2016-05-25 01:03:06+00:00
735256018284875776,3431,926,2016-05-24 23:47:49+00:00
735137028879360001,3213,1011,2016-05-24 15:55:00+00:00
734912297295085568,2823,544,2016-05-24 01:02:00+00:00
734787690684657664,12925,6577,2016-05-23 16:46:51+00:00
734776360183431168,2585,567,2016-05-23 16:01:50+00:00
734559631394082816,1532,415,2016-05-23 01:40:38+00:00
733828123016450049,3678,817,2016-05-21 01:13:53+00:00
733822306246479872,3770,1056,2016-05-21 00:50:46+00:00
733482008106668032,3238,983,2016-05-20 02:18:32+00:00
733460102733135873,4324,1340,2016-05-20 00:51:30+00:00
733109485275860992,50678,17566,2016-05-19 01:38:16+00:00
732732193018155009,2511,557,2016-05-18 00:39:02+00:00
732726085725589504,3642,922,2016-05-18 00:14:46+00:00
732585889486888962,3778,814,2016-05-17 14:57:41+00:00
732375214819057664,8322,2629,2016-05-17 01:00:32+00:00
732005617171337216,15339,5685,2016-05-16 00:31:53+00:00
731285275100512256,3584,1027,2016-05-14 00:49:30+00:00
731156023742988288,3935,1325,2016-05-13 16:15:54+00:00
730924654643314689,6308,2059,2016-05-13 00:56:32+00:00
730573383004487680,5044,2240,2016-05-12 01:40:42+00:00
730427201120833536,3575,1090,2016-05-11 15:59:50+00:00
730211855403241472,3935,1095,2016-05-11 01:44:07+00:00
730196704625098752,4995,2008,2016-05-11 00:43:55+00:00
729854734790754305,4157,1175,2016-05-10 02:05:03+00:00
729838605770891264,1760,401,2016-05-10 01:00:58+00:00
729823566028484608,4098,1295,2016-05-10 00:01:12+00:00
729463711119904772,5954,2420,2016-05-09 00:11:16+00:00
729113531270991872,1936,339,2016-05-08 00:59:46+00:00
728986383096946689,3237,853,2016-05-07 16:34:32+00:00
728760639972315136,4805,1781,2016-05-07 01:37:30+00:00
728751179681943552,2849,704,2016-05-07 00:59:55+00:00
728653952833728512,3398,1083,2016-05-06 18:33:34+00:00
728409960103686147,5044,2091,2016-05-06 02:24:02+00:00
728387165835677696,3774,998,2016-05-06 00:53:27+00:00
728046963732717569,4430,1231,2016-05-05 02:21:37+00:00
728035342121635841,4676,1738,2016-05-05 01:35:26+00:00
728015554473250816,4213,1147,2016-05-05 00:16:48+00:00
727685679342333952,3025,663,2016-05-04 02:26:00+00:00
727644517743104000,6051,1821,2016-05-03 23:42:26+00:00
727524757080539137,4587,1273,2016-05-03 15:46:33+00:00
727314416056803329,3429,776,2016-05-03 01:50:44+00:00
727286334147182592,3123,847,2016-05-02 23:59:09+00:00
727175381690781696,4000,1440,2016-05-02 16:38:15+00:00
727155742655025152,3741,1381,2016-05-02 15:20:13+00:00
726935089318363137,7078,2553,2016-05-02 00:43:25+00:00
726887082820554753,3941,1578,2016-05-01 21:32:40+00:00
726828223124897792,3656,1038,2016-05-01 17:38:46+00:00
726224900189511680,4527,1192,2016-04-30 01:41:23+00:00
725842289046749185,7236,2760,2016-04-29 00:21:01+00:00
725786712245440512,4274,1420,2016-04-28 20:40:11+00:00
725729321944506368,5328,1863,2016-04-28 16:52:08+00:00
725458796924002305,1444,644,2016-04-27 22:57:10+00:00
724983749226668032,3816,1360,2016-04-26 15:29:30+00:00
724771698126512129,2442,669,2016-04-26 01:26:53+00:00
724405726123311104,5425,1710,2016-04-25 01:12:38+00:00
724049859469295616,4437,1835,2016-04-24 01:38:33+00:00
724046343203856385,2729,581,2016-04-24 01:24:35+00:00
724004602748780546,4297,1636,2016-04-23 22:38:43+00:00
723912936180330496,4003,1279,2016-04-23 16:34:28+00:00
723688335806480385,7895,3097,2016-04-23 01:41:59+00:00
723673163800948736,3099,930,2016-04-23 00:41:42+00:00
723179728551723008,5424,1945,2016-04-21 16:00:57+00:00
722974582966214656,4210,1632,2016-04-21 02:25:47+00:00
722613351520608256,5099,1708,2016-04-20 02:30:23+00:00
721503162398597120,4758,1943,2016-04-17 00:58:53+00:00
721001180231503872,2598,641,2016-04-15 15:44:11+00:00
720785406564900865,3200,796,2016-04-15 01:26:47+00:00
720775346191278080,2552,700,2016-04-15 00:46:48+00:00
720415127506415616,4244,1561,2016-04-14 00:55:25+00:00
720389942216527872,6559,2611,2016-04-13 23:15:21+00:00
720340705894408192,2945,1014,2016-04-13 19:59:42+00:00
720059472081784833,3987,1163,2016-04-13 01:22:10+00:00
720043174954147842,5039,2092,2016-04-13 00:17:25+00:00
719991154352222208,4964,1815,2016-04-12 20:50:42+00:00
719704490224398336,4683,1502,2016-04-12 01:51:36+00:00
719551379208073216,5186,2004,2016-04-11 15:43:12+00:00
719367763014393856,2863,769,2016-04-11 03:33:34+00:00
719339463458033665,4530,1299,2016-04-11 01:41:07+00:00
719332531645071360,3512,994,2016-04-11 01:13:34+00:00
718971898235854848,3582,1133,2016-04-10 01:20:33+00:00
718939241951195136,5385,1839,2016-04-09 23:10:47+00:00
718613305783398402,2501,500,2016-04-09 01:35:37+00:00
718540630683709445,2540,1056,2016-04-08 20:46:50+00:00
718460005985447936,2768,545,2016-04-08 15:26:28+00:00
718454725339934721,4983,1566,2016-04-08 15:05:29+00:00
718246886998687744,1983,518,2016-04-08 01:19:36+00:00
718234618122661888,3978,1044,2016-04-08 00:30:51+00:00
717841801130979328,2519,617,2016-04-06 22:29:56+00:00
717790033953034240,2956,1168,2016-04-06 19:04:14+00:00
717537687239008257,5904,1911,2016-04-06 02:21:30+00:00
717428917016076293,1652,470,2016-04-05 19:09:17+00:00
717421804990701568,3231,873,2016-04-05 18:41:02+00:00
717047459982213120,6439,1997,2016-04-04 17:53:31+00:00
717009362452090881,3340,1016,2016-04-04 15:22:08+00:00
716802964044845056,4411,1229,2016-04-04 01:41:58+00:00
716791146589110272,7469,1597,2016-04-04 00:55:01+00:00
716730379797970944,1266,447,2016-04-03 20:53:33+00:00
716447146686459905,13427,6152,2016-04-03 02:08:05+00:00
716439118184652801,2433,219,2016-04-03 01:36:11+00:00
716285507865542656,2846,1125,2016-04-02 15:25:47+00:00
716080869887381504,6915,1990,2016-04-02 01:52:38+00:00
715928423106027520,3278,911,2016-04-01 15:46:52+00:00
715758151270801409,3821,1493,2016-04-01 04:30:16+00:00
715733265223708672,4788,1749,2016-04-01 02:51:22+00:00
715704790270025728,2881,592,2016-04-01 00:58:13+00:00
715696743237730304,4016,1343,2016-04-01 00:26:15+00:00
715680795826982913,4438,1688,2016-03-31 23:22:53+00:00
715360349751484417,5616,1638,2016-03-31 02:09:32+00:00
715342466308784130,3118,716,2016-03-31 00:58:29+00:00
715220193576927233,2480,680,2016-03-30 16:52:36+00:00
715200624753819648,5273,1963,2016-03-30 15:34:51+00:00
715009755312439296,4281,1286,2016-03-30 02:56:24+00:00
714982300363173890,3852,1070,2016-03-30 01:07:18+00:00
714962719905021952,7556,4456,2016-03-29 23:49:30+00:00
714957620017307648,4237,1471,2016-03-29 23:29:14+00:00
714631576617938945,3356,1044,2016-03-29 01:53:39+00:00
714606013974974464,3730,962,2016-03-29 00:12:05+00:00
714485234495041536,2770,1204,2016-03-28 16:12:09+00:00
714258258790387713,3108,744,2016-03-28 01:10:13+00:00
714251586676113411,3363,866,2016-03-28 00:43:43+00:00
714214115368108032,2335,913,2016-03-27 22:14:49+00:00
714141408463036416,4423,1458,2016-03-27 17:25:54+00:00
713919462244790272,3377,807,2016-03-27 02:43:58+00:00
713909862279876608,1971,560,2016-03-27 02:05:49+00:00
713900603437621249,2919,767,2016-03-27 01:29:02+00:00
713761197720473600,5012,1430,2016-03-26 16:15:05+00:00
713411074226274305,4541,1345,2016-03-25 17:03:49+00:00
713177543487135744,7418,2943,2016-03-25 01:35:51+00:00
713175907180089344,4586,1518,2016-03-25 01:29:21+00:00
712809025985978368,19046,6996,2016-03-24 01:11:29+00:00
712668654853337088,4280,1261,2016-03-23 15:53:42+00:00
712438159032893441,5467,1622,2016-03-23 00:37:48+00:00
712309440758808576,249,25,2016-03-22 16:06:19+00:00
712097430750289920,3895,1082,2016-03-22 02:03:52+00:00
712092745624633345,3018,926,2016-03-22 01:45:15+00:00
712085617388212225,3345,502,2016-03-22 01:16:55+00:00
712065007010385924,2326,655,2016-03-21 23:55:01+00:00
711998809858043904,0,130,2016-03-21 19:31:59+00:00
711968124745228288,8287,2410,2016-03-21 17:30:03+00:00
711743778164514816,2924,1023,2016-03-21 02:38:34+00:00
711732680602345472,9133,4306,2016-03-21 01:54:29+00:00
711694788429553666,33766,19092,2016-03-20 23:23:54+00:00
711652651650457602,3965,954,2016-03-20 20:36:28+00:00
711306686208872448,3403,760,2016-03-19 21:41:44+00:00
711008018775851008,3068,636,2016-03-19 01:54:56+00:00
710997087345876993,4686,1439,2016-03-19 01:11:29+00:00
710844581445812225,2621,721,2016-03-18 15:05:29+00:00
710833117892898816,2764,556,2016-03-18 14:19:56+00:00
710658690886586372,2376,586,2016-03-18 02:46:49+00:00
710609963652087808,4922,2461,2016-03-17 23:33:12+00:00
710588934686908417,4678,1947,2016-03-17 22:09:38+00:00
710296729921429505,2437,772,2016-03-17 02:48:31+00:00
710283270106132480,2201,537,2016-03-17 01:55:02+00:00
710272297844797440,4662,1298,2016-03-17 01:11:26+00:00
710269109699739648,2464,1172,2016-03-17 00:58:46+00:00
710153181850935296,2987,925,2016-03-16 17:18:07+00:00
710140971284037632,2849,921,2016-03-16 16:29:35+00:00
710117014656950272,5654,2082,2016-03-16 14:54:24+00:00
709918798883774466,3071,1104,2016-03-16 01:46:45+00:00
709901256215666688,695,105,2016-03-16 00:37:03+00:00
709852847387627521,3607,1246,2016-03-15 21:24:41+00:00
709566166965075968,3634,1255,2016-03-15 02:25:31+00:00
709556954897764353,3386,1106,2016-03-15 01:48:55+00:00
709519240576036864,1530,245,2016-03-14 23:19:03+00:00
709449600415961088,2297,601,2016-03-14 18:42:20+00:00
709409458133323776,2696,714,2016-03-14 16:02:49+00:00
709225125749587968,2468,594,2016-03-14 03:50:21+00:00
709207347839836162,12920,6096,2016-03-14 02:39:42+00:00
709198395643068416,2491,666,2016-03-14 02:04:08+00:00
709179584944730112,2064,694,2016-03-14 00:49:23+00:00
709158332880297985,2103,435,2016-03-13 23:24:56+00:00
709042156699303936,4892,1708,2016-03-13 15:43:18+00:00
708853462201716736,1843,683,2016-03-13 03:13:29+00:00
708845821941387268,3077,936,2016-03-13 02:43:08+00:00
708834316713893888,1734,526,2016-03-13 01:57:25+00:00
708810915978854401,16971,7236,2016-03-13 00:24:26+00:00
708738143638450176,2821,849,2016-03-12 19:35:15+00:00
708711088997666817,2617,751,2016-03-12 17:47:45+00:00
708479650088034305,2622,700,2016-03-12 02:28:06+00:00
708469915515297792,3182,845,2016-03-12 01:49:25+00:00
708400866336894977,16455,10569,2016-03-11 21:15:02+00:00
708356463048204288,3697,1383,2016-03-11 18:18:36+00:00
708349470027751425,2417,765,2016-03-11 17:50:48+00:00
708149363256774660,4399,1601,2016-03-11 04:35:39+00:00
708130923141795840,3488,878,2016-03-11 03:22:23+00:00
708119489313951744,2762,1021,2016-03-11 02:36:57+00:00
708109389455101952,1989,563,2016-03-11 01:56:49+00:00
708026248782585858,4495,1998,2016-03-10 20:26:26+00:00
707995814724026368,3229,1171,2016-03-10 18:25:30+00:00
707983188426153984,51,2,2016-03-10 17:35:20+00:00
707969809498152960,2777,1006,2016-03-10 16:42:10+00:00
707776935007539200,3379,989,2016-03-10 03:55:45+00:00
707741517457260545,2568,637,2016-03-10 01:35:01+00:00
707738799544082433,4214,2588,2016-03-10 01:24:13+00:00
707693576495472641,3528,1038,2016-03-09 22:24:31+00:00
707629649552134146,2650,922,2016-03-09 18:10:30+00:00
707610948723478529,17453,6665,2016-03-09 16:56:11+00:00
707420581654872064,2344,720,2016-03-09 04:19:44+00:00
707411934438625280,2355,616,2016-03-09 03:45:22+00:00
707387676719185920,3606,1353,2016-03-09 02:08:59+00:00
707377100785885184,3377,1127,2016-03-09 01:26:57+00:00
707315916783140866,2550,668,2016-03-08 21:23:50+00:00
707297311098011648,2859,825,2016-03-08 20:09:54+00:00
707059547140169728,2661,705,2016-03-08 04:25:07+00:00
707038192327901184,2254,823,2016-03-08 03:00:15+00:00
707021089608753152,4198,1426,2016-03-08 01:52:18+00:00
707014260413456384,2371,622,2016-03-08 01:25:10+00:00
706904523814649856,15006,8181,2016-03-07 18:09:06+00:00
706901761596989440,2125,624,2016-03-07 17:58:08+00:00
706681918348251136,3424,1011,2016-03-07 03:24:33+00:00
706644897839910912,2653,1146,2016-03-07 00:57:27+00:00
706593038911545345,2219,651,2016-03-06 21:31:22+00:00
706538006853918722,3563,1478,2016-03-06 17:52:42+00:00
706516534877929472,3188,1072,2016-03-06 16:27:23+00:00
706346369204748288,3551,964,2016-03-06 05:11:12+00:00
706310011488698368,21993,8332,2016-03-06 02:46:44+00:00
706291001778950144,1752,488,2016-03-06 01:31:11+00:00
706265994973601792,2811,963,2016-03-05 23:51:49+00:00
706169069255446529,4023,2324,2016-03-05 17:26:40+00:00
706166467411222528,5303,1673,2016-03-05 17:16:20+00:00
706153300320784384,1532,395,2016-03-05 16:24:01+00:00
705975130514706432,3198,766,2016-03-05 04:36:02+00:00
705970349788291072,3238,925,2016-03-05 04:17:02+00:00
705898680587526145,2434,579,2016-03-04 23:32:15+00:00
705786532653883392,2004,546,2016-03-04 16:06:36+00:00
705591895322394625,3266,1207,2016-03-04 03:13:11+00:00
705475953783398401,3039,958,2016-03-03 19:32:29+00:00
705442520700944385,4570,1703,2016-03-03 17:19:38+00:00
705428427625635840,3924,1758,2016-03-03 16:23:38+00:00
705239209544720384,3089,776,2016-03-03 03:51:44+00:00
705223444686888960,2648,834,2016-03-03 02:49:06+00:00
705102439679201280,2214,533,2016-03-02 18:48:16+00:00
705066031337840642,2241,633,2016-03-02 16:23:36+00:00
704871453724954624,4405,1161,2016-03-02 03:30:25+00:00
704859558691414016,2322,569,2016-03-02 02:43:09+00:00
704847917308362754,5249,1602,2016-03-02 01:56:53+00:00
704819833553219584,2723,1033,2016-03-02 00:05:17+00:00
704761120771465216,6819,3025,2016-03-01 20:11:59+00:00
704499785726889984,3013,1047,2016-03-01 02:53:32+00:00
704491224099647488,785,83,2016-03-01 02:19:31+00:00
704480331685040129,3493,1102,2016-03-01 01:36:14+00:00
704364645503647744,8258,3704,2016-02-29 17:56:32+00:00
704347321748819968,1637,362,2016-02-29 16:47:42+00:00
704134088924532736,1551,486,2016-02-29 02:40:23+00:00
704113298707505153,1902,587,2016-02-29 01:17:46+00:00
704054845121142784,3016,947,2016-02-28 21:25:30+00:00
703774238772166656,1895,482,2016-02-28 02:50:28+00:00
703769065844768768,3384,1190,2016-02-28 02:29:55+00:00
703631701117943808,2667,718,2016-02-27 17:24:05+00:00
703611486317502464,3969,1584,2016-02-27 16:03:45+00:00
703425003149250560,3905,1432,2016-02-27 03:42:44+00:00
703407252292673536,2532,729,2016-02-27 02:32:12+00:00
703382836347330562,3613,1187,2016-02-27 00:55:11+00:00
703356393781329922,1970,403,2016-02-26 23:10:06+00:00
703268521220972544,2024,566,2016-02-26 17:20:56+00:00
703079050210877440,7618,3232,2016-02-26 04:48:02+00:00
703041949650034688,27142,13073,2016-02-26 02:20:37+00:00
702932127499816960,2674,752,2016-02-25 19:04:13+00:00
702899151802126337,1655,475,2016-02-25 16:53:11+00:00
702684942141153280,3329,1121,2016-02-25 02:42:00+00:00
702671118226825216,2265,582,2016-02-25 01:47:04+00:00
702598099714314240,12552,3578,2016-02-24 20:56:55+00:00
702539513671897089,2961,997,2016-02-24 17:04:07+00:00
702332542343577600,3289,1629,2016-02-24 03:21:41+00:00
702321140488925184,3374,1085,2016-02-24 02:36:23+00:00
702276748847800320,2552,799,2016-02-23 23:39:59+00:00
702217446468493312,4944,1394,2016-02-23 19:44:20+00:00
701981390485725185,3553,1038,2016-02-23 04:06:20+00:00
701952816642965504,3945,1072,2016-02-23 02:12:47+00:00
701889187134500865,3649,1440,2016-02-22 21:59:57+00:00
701805642395348998,3535,1766,2016-02-22 16:27:58+00:00
701601587219795968,2152,478,2016-02-22 02:57:08+00:00
701570477911896070,2901,967,2016-02-22 00:53:31+00:00
701545186879471618,2744,638,2016-02-21 23:13:01+00:00
701214700881756160,12599,5342,2016-02-21 01:19:47+00:00
700890391244103680,2279,599,2016-02-20 03:51:05+00:00
700864154249383937,2672,641,2016-02-20 02:06:50+00:00
700847567345688576,2520,522,2016-02-20 01:00:55+00:00
700796979434098688,2512,1001,2016-02-19 21:39:54+00:00
700747788515020802,23566,9754,2016-02-19 18:24:26+00:00
700518061187723268,2701,836,2016-02-19 03:11:35+00:00
700505138482569216,2356,598,2016-02-19 02:20:14+00:00
700462010979500032,4261,1876,2016-02-18 23:28:52+00:00
700167517596164096,2720,778,2016-02-18 03:58:39+00:00
700151421916807169,2307,696,2016-02-18 02:54:41+00:00
700143752053182464,7752,2855,2016-02-18 02:24:13+00:00
700062718104104960,2734,727,2016-02-17 21:02:13+00:00
700029284593901568,2136,606,2016-02-17 18:49:22+00:00
700002074055016451,3414,1397,2016-02-17 17:01:14+00:00
699801817392291840,3152,1003,2016-02-17 03:45:29+00:00
699788877217865730,2304,521,2016-02-17 02:54:04+00:00
699779630832685056,2848,1304,2016-02-17 02:17:19+00:00
699775878809702401,2018,629,2016-02-17 02:02:25+00:00
699691744225525762,10574,4815,2016-02-16 20:28:06+00:00
699446877801091073,6115,2729,2016-02-16 04:15:05+00:00
699434518667751424,2229,528,2016-02-16 03:25:58+00:00
699423671849451520,1420,342,2016-02-16 02:42:52+00:00
699413908797464576,2137,638,2016-02-16 02:04:04+00:00
699370870310113280,1941,457,2016-02-15 23:13:03+00:00
699323444782047232,3254,900,2016-02-15 20:04:36+00:00
699088579889332224,2305,659,2016-02-15 04:31:20+00:00
699079609774645248,2526,683,2016-02-15 03:55:41+00:00
699072405256409088,3087,1247,2016-02-15 03:27:04+00:00
699060279947165696,3879,1884,2016-02-15 02:38:53+00:00
699036661657767936,2680,1246,2016-02-15 01:05:02+00:00
698989035503689728,3480,1025,2016-02-14 21:55:47+00:00
698953797952008193,2786,946,2016-02-14 19:35:46+00:00
698907974262222848,2613,652,2016-02-14 16:33:40+00:00
698710712454139905,2542,711,2016-02-14 03:29:49+00:00
698703483621523456,1501,399,2016-02-14 03:01:06+00:00
698635131305795584,1330,356,2016-02-13 22:29:29+00:00
698549713696649216,2397,647,2016-02-13 16:50:04+00:00
698355670425473025,1927,475,2016-02-13 03:59:01+00:00
698342080612007937,2335,988,2016-02-13 03:05:01+00:00
698262614669991936,4892,2094,2016-02-12 21:49:15+00:00
698195409219559425,17302,6225,2016-02-12 17:22:12+00:00
698178924120031232,2897,779,2016-02-12 16:16:41+00:00
697995514407682048,1569,350,2016-02-12 04:07:53+00:00
697990423684476929,3383,1356,2016-02-12 03:47:39+00:00
697943111201378304,2470,717,2016-02-12 00:39:39+00:00
697881462549430272,3105,1241,2016-02-11 20:34:41+00:00
697630435728322560,1805,565,2016-02-11 03:57:11+00:00
697616773278015490,3251,1057,2016-02-11 03:02:54+00:00
697596423848730625,3123,1320,2016-02-11 01:42:02+00:00
697575480820686848,2101,519,2016-02-11 00:18:49+00:00
697516214579523584,2136,1178,2016-02-10 20:23:19+00:00
697482927769255936,2488,700,2016-02-10 18:11:03+00:00
697463031882764288,3523,1445,2016-02-10 16:51:59+00:00
697270446429966336,4826,1955,2016-02-10 04:06:43+00:00
697259378236399616,3392,1044,2016-02-10 03:22:44+00:00
697255105972801536,3117,1213,2016-02-10 03:05:46+00:00
697242256848379904,2590,698,2016-02-10 02:14:42+00:00
696900204696625153,3276,1065,2016-02-09 03:35:31+00:00
696894894812565505,2410,706,2016-02-09 03:14:25+00:00
696886256886657024,5011,1885,2016-02-09 02:40:05+00:00
